ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779848317.1784055,36,326,1.2170,6852
1779848317.7150307,34,328,1.2469,6250
1779848318.2580407,36,326,1.2128,6852
1779848318.8017616,34,327,1.2270,6250
1779848319.337962,36,328,1.2353,6852
1779848319.8816156,35,331,1.2420,6852
1779848320.4235375,35,326,1.2030,6250
1779848320.9655538,36,328,1.2408,6852
1779848321.5096166,34,331,1.2259,6250
1779848322.0535536,36,327,1.2205,6852
1779848322.5976453,34,336,1.2768,6250
1779848323.1251118,36,329,1.2243,6852
1779848323.66669,34,325,1.2158,6250
1779848324.2047646,36,331,1.2631,6852
1779848324.7454236,34,334,1.2592,6250
1779848325.2803164,36,328,1.2222,6852
1779848325.8183942,34,330,1.2552,6250
1779848326.3677328,36,329,1.2445,6852
1779848326.9111106,34,333,1.2316,6250
1779848327.4461527,36,371,1.2622,6852
1779848327.9863517,34,328,1.2242,6250
1779848328.527767,36,326,1.2174,6852
1779848329.0677547,34,330,1.2528,6250
1779848329.6042802,36,326,1.2247,6852
1779848330.1373804,36,355,1.2628,6852
1779848330.669896,34,326,1.2050,6250
1779848331.2129867,36,327,1.2059,6852
1779848331.752274,34,329,1.2821,6250
1779848332.2941155,36,333,1.2680,6852
1779848332.8446195,34,335,1.2788,6250
1779848333.391145,36,334,1.2699,6852
1779848333.9288995,34,325,1.2148,6250
1779848334.4718773,36,326,1.2195,6852
1779848335.0166605,35,334,1.2618,6852
1779848335.5629704,35,327,1.2473,6250
1779848336.1067338,36,328,1.1828,6852
1779848336.6494453,34,330,1.2481,6250
1779848337.1908646,36,330,1.2384,6852
1779848337.729289,34,394,1.3284,6250
1779848338.2664092,36,493,1.6452,6852
1779848338.8025923,34,333,1.2338,6250
1779848339.336736,36,329,1.2080,6852
1779848339.878353,34,327,1.2459,6250
1779848340.417038,36,310,1.1815,6852
1779848340.9485006,34,326,1.2150,6250
1779848341.4940822,36,329,1.2493,6852
